D,gap,s,spy,us_sessions
2021-04-01,0.0040341076923176,0.0056961350600017,0.0040533416294838975,1.0
2021-04-02,0.0056099206151514,0.0095137681738953,0.010799078859294209,1.0
2021-04-06,0.0009516604969757,0.0069062904401447,0.01435311202978129,1.0
2021-04-07,0.0006363732890295,-0.0023524773548079,-0.0005905853012750928,1.0
2021-04-08,-5.096946648819323e-05,0.000100646075328,0.0011572964304984446,1.0
2021-04-09,0.0010339583712142,0.0032284951878033,0.004746778556197873,1.0
2021-04-12,0.0009578911427809,0.0008293182155405,0.007270149076117116,1.0
2021-04-13,0.000835527914504,-0.0020757028868167,0.0003645882466716266,1.0
2021-04-14,0.0002744875564613,0.0002760097894779,0.002963683460576405,1.0
2021-04-15,-0.0005184492123837,-0.0028810811578087,-0.003415136352656112,1.0
2021-04-16,-7.826367153229707e-05,0.0054982363291465,0.01074245419619091,1.0
2021-04-19,0.000778457629587,-0.0002689524402921,0.0033424259137662116,1.0
2021-04-20,-0.0001656942148754,-0.0062398025852124,-0.004913047650308866,1.0
2021-04-21,-0.0020057630438841,-0.0043150095508713,-0.007321543531961572,1.0
2021-04-22,0.000901769893725,0.0071384428644119,0.009462100030156906,1.0
2021-04-23,-0.001274594275797,-0.0061800614616916,-0.009133122416069006,1.0
2021-04-26,0.0032253226934395,0.0058151894466282,0.010842412350696051,1.0
2021-04-27,0.0002393200760331,0.0040819998292483,0.002087620908898691,1.0
2021-04-28,0.0005567046003298,-0.0015432468755666,-0.00021550331899955477,1.0
2021-04-29,0.0010309791785179,-0.0030941385545708,-0.00028739969425406464,1.0
2021-04-30,0.0007434817853499,0.0025728697957806,0.006372792767143753,1.0
2021-05-03,0.0003780159745487,-0.0068884793511348,-0.006570513216365148,1.0
2021-05-04,0.0013398380249654,-0.0016490644697754,0.0021567803508040218,1.0
2021-05-06,0.0001111574116163,-0.0033123014454392,-0.00585846995580297,2.0
2021-05-07,0.0060751073705684,0.0032380953609118,0.007985585867032352,1.0
2021-05-10,0.0013324189386603,0.0042018945541502,0.007277991122397687,1.0
2021-05-11,-0.0028868146407433,-0.0108750409009945,-0.009902380186043613,1.0
2021-05-12,-2.1755956739144544e-05,-0.0015173033528567,-0.008924752271950998,1.0
2021-05-13,-0.0046462749994035,-0.012396750967615,-0.021245233032779476,1.0
2021-05-14,0.002959533750078,0.0049516561655278,0.01201251837200945,1.0
2021-05-17,0.0031363427637305,0.0092618396594095,0.015355337359152399,1.0
2021-05-18,0.0002743205581372,-0.0022535355293655,-0.002544523483510863,1.0
2021-05-20,0.0004664220374641,1.5580399555781276e-05,-0.01121487241364949,2.0
2021-05-21,0.0030452340473594,0.007412031293246,0.010757955472233016,1.0
2021-05-24,-0.0001615785536298,-0.0012686035408287,-0.0008187158998508304,1.0
2021-05-25,0.0027446117350398,0.0070915019594311,0.010194271368004548,1.0
2021-05-26,0.0001859931313414,0.000149891889945,-0.00221872548981783,1.0
2021-05-27,0.0007606784123366,0.00093242933526,0.0019845474111133132,1.0
2021-05-28,0.0020786786662181,0.000948270913859,0.000524974865435679,1.0
2021-05-31,0.0010443274110372,0.0022145362374857,0.001788738068438045,1.0
2021-06-02,0.0007851915391481,-0.0007354792603651,-0.0008808568461590172,1.0
2021-06-03,0.0002264045906066,0.001533603459006,0.0015726001939970757,1.0
2021-06-04,-0.0003880021408155,-0.0041792650091727,-0.0037113639483952188,1.0
2021-06-07,0.0013919439201746,0.0066857355587533,0.00914587289042501,1.0
2021-06-08,-8.918460943896367e-05,-0.0017500998701923,-0.0009701932233501243,1.0
2021-06-09,-0.000846719173679,-0.0011012903908417,0.00021316548797978285,1.0
2021-06-10,0.0002363082233516,-0.0012818651576748,-0.0014919126755557066,1.0
2021-06-11,0.0007256896796479,0.0029856227386508,0.004648384877148359,1.0
2021-06-14,8.618089045819843e-05,0.0013410829557006,0.0016524922245406692,1.0
2021-06-15,0.0003198024371648,0.0032898566928876,0.002238957866883773,1.0
2021-06-16,0.0001320112429825,-0.0020056192417957,-0.0018341691233246804,1.0
2021-06-17,-0.000756396025369,-0.0029972257576899,-0.005583362168830042,1.0
2021-06-18,0.0002205144049969,0.0020901042970709,-0.00033162951770204785,1.0
2021-06-21,-0.0011475154236606,-0.0081280070002626,-0.01670731988666041,1.0
2021-06-22,0.0015428336731886,0.0036011181186615,0.0143159445955785,1.0
2021-06-23,0.0005668399949374,0.0020138420473727,0.0053461960706966405,1.0
2021-06-24,0.0016116371124101,0.0005925670861703,-0.001205311303686507,1.0
2021-06-25,0.0009372307272599,0.0045822826933151,0.005915759498090534,1.0
2021-06-28,0.0007932182537326,0.0001662142353554,0.0035520565193292164,1.0
2021-06-29,0.0010206631042044,0.0051779751406285,0.0020159300032134286,1.0
2021-06-30,0.0005932890370927,0.0016754233397445,0.0005380751530430494,1.0
2021-07-01,0.0003761330368998,0.000335790767918,0.0008416772066590639,1.0
2021-07-02,0.0002285150139273,-0.0017591309212814,0.005536595642444242,1.0
2021-07-05,0.0010695444954538,0.002748252215782,0.007643539253548326,1.0
2021-07-07,-0.0004900968670733,-0.0007061840917881,-0.001821471324122359,1.0
2021-07-08,0.000712207469365,-0.002322082391429,0.003534055863952723,1.0
2021-07-09,-0.0022012347540643,-0.0041992611155855,-0.008147995435639044,1.0
2021-07-12,0.0029708537232744,0.005396860940031,0.010674778247933281,1.0
2021-07-13,0.0020853479601981,0.0032822094557954,0.003581919539736189,1.0
2021-07-14,-0.0003942663243273,-0.0014818010730211,-0.0034089646750015135,1.0
2021-07-15,0.0013844663089517,-0.0006252346721032,0.0014922149313552069,1.0
2021-07-16,-0.0010133460798996,-0.0051212779035318,-0.0034155287633637066,1.0
2021-07-19,-0.0055051238531799,-0.0059150553298907,-0.007843596692603483,1.0
2021-07-20,-0.0064117731525089,-0.0031550968152401,-0.014767921294730924,1.0
2021-07-21,0.0057010956534782,0.0055917265773289,0.014330414665499891,1.0
2021-07-22,0.0059889767723599,0.0077609177321807,0.00809629808876089,1.0
2021-07-23,0.0009937759429603,-0.0007621305633454,0.00209412884057647,1.0
2021-07-26,0.0035551860660651,0.0030784567207043,0.010287996771777497,1.0
2021-07-27,0.0060403977623502,0.0005538799081251,0.002454849675574744,1.0
2021-07-28,-0.002001519133461,-0.0045820141318046,-0.00455756949371422,1.0
2021-07-29,0.0035929519430986,0.0031857069412326,-0.0004100662612578354,1.0
2021-07-30,-0.002553400892975,0.0049092823260443,0.00414740874577646,1.0
2021-08-02,0.005027559135859,0.0006659572692047,-0.004856426098946209,1.0
2021-08-03,-0.0004560820484106,0.000845410273612,-0.0020980443028566498,1.0
2021-08-04,0.0029377815235691,0.003149500474245,0.008135463763766726,1.0
2021-08-05,0.0008749343948053,0.0010537725456657,-0.004918923133127029,1.0
2021-08-06,0.000283925184447,0.0013007657970965,0.006332859605726826,1.0
2021-08-09,-0.0037488256225367,-0.0006650336882138,0.0016524367362660275,1.0
2021-08-10,0.0036866476770689,-0.0008411626998918,-0.0008135446213638486,1.0
2021-08-11,-0.002414238489214,-0.0020735280583999,0.001243950392180615,1.0
2021-08-12,-0.0021859265626918,-0.0001874148596088,0.002484878742467167,1.0
2021-08-13,-0.0008196918409159,-0.0015483337691386,0.0029969502364324274,1.0
2021-08-17,-0.0004887754853805,0.0013442424996807,0.004178778123055338,2.0
2021-08-18,-0.0003531898198374,-0.00518340826776,-0.00655523338877162,1.0
2021-08-19,-0.0059893452163953,-0.0048335265274088,-0.010944995440988259,1.0
2021-08-20,0.0042836499086746,0.0019504617246747,0.0015483234371360677,1.0
2021-08-23,0.0085933549454848,0.003092275239432,0.00795707751684338,1.0
2021-08-24,0.0095430377246692,0.0073905170816334,0.008796518727259395,1.0
2021-08-25,0.0031322161142768,0.0003174848810874,0.0015874244054374653,1.0
2021-08-26,0.0014268386558995,0.0019427741421009,0.0020983602447592897,1.0
2021-08-27,-0.0039123774167914,-0.0009944047013404,-0.005903174076911433,1.0
2021-08-30,0.0086059592470006,0.0056047236420648,0.008940954033659798,1.0
2021-08-31,9.542961262409833e-05,0.0012786575694767,0.004397581313332788,1.0
2021-09-01,-0.0011252872168562,-0.0018939100838366,-0.0014815766566952382,1.0
2021-09-02,-0.0028032223620758,-0.0009830152910298,0.0005314692082392103,1.0
2021-09-03,0.0043641427822673,0.0013626838475761,0.0030766150641741152,1.0
2021-09-06,-0.0014870104523174,0.0014491653926372,-0.0002427588175996087,1.0
2021-09-08,-0.0027231842221526,-0.0014499089092267,-0.003575516829695813,1.0
2021-09-09,-0.0051691904516708,-0.0028057200644465,-0.0012182425981892564,1.0
2021-09-10,0.0020516058750204,-0.0001521504871535,-0.004280217028024724,1.0
2021-09-13,-0.0026905175327281,1.0965170831434e-05,-0.007884557125706126,1.0
2021-09-14,0.0030244194473574,0.0024287548765385,0.0025592316015876637,1.0
2021-09-15,-0.0005145140091092,-0.0010708425412997,-0.005396509510041114,1.0
2021-09-16,0.0037990679392885,0.0028207197683892,0.008352638275707758,1.0
2021-09-17,-0.0007476103961602,6.555183442262802e-05,-0.0015852269521696716,1.0
2021-09-23,-0.0053717762831645,-0.0076637655188725,-0.020819884600058125,4.0
2021-09-24,0.0042044974118242,0.0050951921819164,0.012150019417616509,1.0
2021-09-27,-0.0011327255102205,-0.0003871002085245,0.0016472110618543923,1.0
2021-09-28,-7.658513505126585e-05,-0.0010586634858445,-0.002860915508086981,1.0
2021-09-29,-0.0136930336951142,-0.011853959805515,-0.02015184604315312,1.0
2021-09-30,-0.0017645182644951,-0.0028187093625147,0.001683138855191224,1.0
2021-10-01,-0.0041091061518691,-0.0025251739831451,-0.012222344134872332,1.0
2021-10-05,-0.0069588465216805,-0.0052569154246657,-0.0011651208997828233,2.0
2021-10-06,0.0080650797722057,0.0051085742938539,0.010404981575824479,1.0
2021-10-07,0.0098201560419453,0.0016108151399733,0.004156055801436631,1.0
2021-10-08,0.0062038708629998,0.0040679001382812,0.008645688246479821,1.0
2021-10-12,-0.0020566512277433,-0.0051839345670528,-0.009050292225322498,2.0
2021-10-13,-0.0010423178886227,-0.0029889536250667,-0.0024615411401438525,1.0
2021-10-14,0.0083073368886337,0.0018733116624825,0.003597614446197772,1.0
2021-10-15,0.0080237919158232,0.0095706967676838,0.01682064306130049,1.0
2021-10-18,0.000802611499596,0.0028574517962751,0.007615808174435079,1.0
2021-10-19,0.0051718337773452,0.0022037660507065,0.0029605206420579844,1.0
2021-10-20,0.0046515871590659,0.0039935515852825,0.007714868821297793,1.0
2021-10-21,-0.0002820500770552,0.0003712795698109,0.003927722696912994,1.0
2021-10-22,-0.0006550563629361,0.0025367775268406,0.0026082373648450563,1.0
2021-10-25,-0.0016831488014802,-0.0024505877678288,-0.001036180745822679,1.0
2021-10-26,0.0063829742521337,0.0024450982429248,0.005362801690428132,1.0
2021-10-27,-0.0010658952591361,0.0003305149373226,0.0009000190387356,1.0
2021-10-28,-0.0007668405338849,-0.0023212307951146,-0.004430189164679965,1.0
2021-10-29,0.0053562402303799,0.0064396113436884,0.009648862975846217,1.0
2021-11-01,0.0045444141781185,0.0012989173845463,0.0020291339259022045,1.0
2021-11-02,0.0055859255460164,0.0036055136984478,0.0017202145779464662,1.0
2021-11-03,0.0022797876249012,0.0032963359552685,0.004043094767878008,1.0
2021-11-04,0.0084719146921017,0.0035266902247326,0.006105233516956243,1.0
2021-11-05,0.0068080995679855,0.0076712406377287,0.004712520303954415,1.0
2021-11-08,-0.0013167923710731,0.0029147506693355,0.0034696089278050124,1.0
2021-11-09,-0.0006925372819202,0.0028746611199546,0.0008537209944434743,1.0
2021-11-10,-0.0050633595720406,-0.0006610742828046,-0.003305371414023539,1.0
2021-11-11,-0.0064023624109896,-0.0075065109542057,-0.008044866546158214,1.0
2021-11-12,0.0071899504460257,0.0042943863666566,0.0003235276693500655,1.0
2021-11-15,0.0070331051162377,0.0034647113029253,0.007546844519723317,1.0
2021-11-16,-0.0012802341260003,-8.047558741324235e-05,0.00034242229518555156,1.0
2021-11-17,0.0022721326441941,0.0037881735424688,0.003957824984497149,1.0
2021-11-18,-0.0010666658315526,-0.0018791830323576,-0.002429219514628267,1.0
2021-11-19,0.0012486262129665,0.0040239950061187,0.0033964119454403807,1.0
2021-11-22,0.0041601413655907,0.0001980819947397,-0.0017882535035962377,1.0
2021-11-23,-2.989725068447413e-05,-0.0034605051118215,-0.0028151747381707226,1.0
2021-11-24,0.0030060118608161,-0.0005387036923303,0.001325994198677627,1.0
2021-11-25,0.000818207701964,0.0027318163355374,0.00266985624101701,1.0
2021-11-29,-0.0103152251252903,-0.0100267025376676,-0.022303172218498646,1.0
2021-11-30,0.0080396422629824,0.0101411816393462,0.012266607551340236,1.0
2021-12-01,0.0074357284226755,-0.0073963879091082,-0.019457616070086114,1.0
2021-12-02,-0.008649137978285,-0.0038199634938331,-0.011107203410551714,1.0
2021-12-03,-0.0031712161630977,0.0033527881706648,0.015316301657013032,1.0
2021-12-06,-0.0045513839128561,-0.0022461821125201,-0.008701312903057756,1.0
2021-12-07,0.0001984656152778,0.0021131410189977,0.01184331295081531,1.0
2021-12-08,0.0087608336322133,0.0142291781134455,0.020684823247291373,1.0
2021-12-09,0.0017322776624995,-0.0007717466206022,0.0026479675356780863,1.0
2021-12-10,-0.0068888049183829,-0.0059494837884735,-0.006751539837133391,1.0
2021-12-13,0.0031359535542132,0.0037701719698735,0.009413496458462456,1.0
2021-12-14,-0.0059000557878172,-0.0074145220079551,-0.0088583570477625,1.0
2021-12-15,-0.0027175398448994,-0.0023380569145928,-0.0068800435567336615,1.0
2021-12-16,0.0079849461078205,0.0104673500970895,0.015625045279773042,1.0
2021-12-17,-0.0070549131880085,-0.0104889581158474,-0.008818516452742009,1.0
2021-12-20,-0.0054345161594618,-0.0032933560343755,-0.014106585738330568,1.0
2021-12-21,0.0063010198700641,-0.0036934809543827,-0.010633405490204417,1.0
2021-12-22,0.0062083308475007,0.010767530469656,0.017758992432985066,1.0
2021-12-23,0.0045368168495381,0.0040785212943155,0.009998714868965974,1.0
2021-12-24,0.0037723207451421,0.0031785895157903,0.006222077972414919,1.0
2021-12-28,0.0024070179145521,0.0083111012246921,0.014152153794584565,1.0
2021-12-29,-0.0057412947138943,-0.0023699450708634,-0.0008171953242616103,1.0
2021-12-30,0.0021581473406175,0.0005615727244241,0.0012792079086265673,1.0
2022-01-04,0.0048091847023732,0.001099345230263,0.0004816546524637477,3.0
2022-01-05,-0.0017362076725874,-0.0006817037203423,-0.0003349389063898034,1.0
2022-01-06,-0.0096717531466897,-0.0106340430844241,-0.019202142486770657,1.0
2022-01-07,0.0045368477184224,0.0013665389246542,-0.0009394133755055156,1.0
2022-01-10,-0.0025448580705198,-0.0065916232859704,-0.003953511334494841,1.0
2022-01-11,0.001438457037107,-0.0001759809104278,-0.001244366059822366,1.0
2022-01-12,0.0079935462499294,0.0055843881189244,0.009108268663244656,1.0
2022-01-13,0.0024995733156976,0.0020089748313506,0.002703542338843734,1.0
2022-01-14,-0.0082644280701749,-0.0074236682359456,-0.013778587715492119,1.0
2022-01-17,-0.0011533078034228,0.004868962221961,0.0004090208208415991,1.0
2022-01-19,-0.0083442387597536,-0.0124813154519534,-0.017709612163689825,1.0
2022-01-20,0.0,-0.0079604486979958,-0.010383557878106742,1.0
2022-01-21,-0.0087994264143296,-0.0084852714728904,-0.011068068622025473,1.0
2022-01-24,-0.0037152264418068,-0.0072550294262879,-0.01963064132886827,1.0
2022-01-25,-0.0020021804765848,0.0031343883298447,0.004246735706896265,1.0
2022-01-26,0.003440722760885,-0.009905610333533,-0.012208974085799573,1.0
2022-01-27,0.0,0.0025708279982598,-0.0025087953939929575,1.0
2022-01-28,0.0012928437155048,-0.0098903696231841,-0.004937963506221665,1.0
2022-02-03,0.0161451405306845,0.0341488204025179,0.06054636967909688,4.0
2022-02-04,0.0025888019102657,-0.0134043507783668,-0.02350497399483331,1.0
2022-02-07,0.0001599635687854,0.0020878728677761,0.004702207959730531,1.0
2022-02-08,0.0082693823404009,-0.00075510098957,-0.0032092765817485214,1.0
2022-02-09,0.0095249219501489,0.0067027484798393,0.00822785984758534,1.0
2022-02-10,0.0067139220594627,0.0094888316386985,0.014636106949445393,1.0
2022-02-11,-0.0118293174326713,-0.0098274157902874,-0.017965644680657755,1.0
2022-02-14,-0.0118680150906916,-0.0141216784192687,-0.019718721011119822,1.0
2022-02-15,0.0029469512662998,-0.0004642149506591,-0.003269314964678527,1.0
2022-02-16,0.0160916958949961,0.0142618277846119,0.01612686726577106,1.0
2022-02-17,0.0019893086065905,0.0002894730628641,0.0011208249118113134,1.0
2022-02-18,-0.0107759101969227,-0.0117827445481556,-0.02136141606480546,1.0
2022-02-21,-0.0137984481504959,-0.003528820464022,-0.006475052825868022,1.0
2022-02-23,0.0076252285106213,-0.0033637296388433,-0.010731648076383493,1.0
2022-02-24,-0.0111232454409856,-0.0083134371446655,-0.01773865723226853,1.0
2022-02-25,0.0112012690003258,0.0103262562721638,0.015049118147250518,1.0
2022-02-28,-0.0051405466741225,0.0077458594766543,0.0220640029800776,1.0
2022-03-02,-0.0003222730862355,-0.0119723917207494,-0.01774983212717729,2.0
2022-03-03,0.0097428862003365,0.0100385282339016,0.018396212521518462,1.0
2022-03-04,-0.0038222402337709,-0.0051908289089165,-0.004978472037343917,1.0
2022-03-07,-0.0122575524717953,-0.0069324281881903,-0.008124619808514866,1.0
2022-03-08,-0.0128162982517302,-0.015927886816512,-0.02947918725527998,1.0
2022-03-10,0.0146660335991286,0.016180404400626,0.019025847282448938,2.0
2022-03-11,-0.0053613437279883,-0.0050069753466476,-0.004515553354495161,1.0
2022-03-14,-0.0023861065300699,-0.0068364809674637,-0.012715059514942229,1.0
2022-03-15,-0.0057981381952353,-0.0079349739042754,-0.007308323066848255,1.0
2022-03-16,0.0108028777251774,0.013590650278723,0.02199043987466287,1.0
2022-03-17,0.0165611998157213,0.0147337223926166,0.02217420604853415,1.0
2022-03-18,0.0004193277473103,0.0037351480294309,0.012510932161332589,1.0
2022-03-21,0.0039859472721477,0.0054684737480512,0.007821846038416291,1.0
2022-03-22,0.0002345015174884,-0.0004548988110389,-0.0002923926222593298,1.0
2022-03-23,0.0063173864160517,0.0034474263435878,0.011701391836103525,1.0
2022-03-24,-0.0068737494716706,-0.0076144602411279,-0.012878419431224253,1.0
2022-03-25,0.0040921456794202,0.0127148210521492,0.01507436373460913,1.0
2022-03-28,-0.0032088183167265,0.0005244331394662,0.004883598425542424,1.0
2022-03-29,0.0058837535166835,0.0029762235101036,0.007113038068738753,1.0
2022-03-30,0.0062895109590153,0.0070581854831444,0.012370827763277914,1.0
2022-03-31,-0.0012742378282777,-0.0076311149380965,-0.0061747928963563625,1.0
2022-04-01,-0.0042789350009482,-0.0076291697552705,-0.015391317572948537,1.0
2022-04-04,-0.0036461813158759,-0.0033082484069973,0.0028341128726010467,1.0
2022-04-05,0.0027557554390538,0.0049625290394109,0.00856657743134459,1.0
2022-04-06,-0.0072955505830414,-0.0117322407630658,-0.012631324798298538,1.0
2022-04-07,-0.0074332193457584,-0.0069738622841238,-0.00999935653466788,1.0
2022-04-08,0.0039986441160551,0.0014454104822984,0.005038968143330047,1.0
2022-04-11,-0.0047585178536411,-0.0054971568739785,-0.002673934796955879,1.0
2022-04-12,-0.0070291393170734,-0.0075275904050538,-0.017092284494708565,1.0
2022-04-13,0.0040386159578704,-0.0013505837343173,-0.003705230116974989,1.0
2022-04-14,0.0010491839345978,0.0065944002408462,0.01145357848867623,1.0
2022-04-15,-0.0077998541290501,-0.0080220016216881,-0.01245175846263713,1.0
2022-04-19,0.0054024933217833,0.0035446729459944,0.0004111392957082405,1.0
2022-04-20,-0.0001470829491262,0.0076105761878745,0.01614267485104759,1.0
2022-04-21,0.002582133190083,-0.0005923723400238,-0.0007415447679024467,1.0
2022-04-22,-0.0086100375596837,-0.0083268297501445,-0.014953551807383003,1.0
2022-04-25,-0.0103671149466912,-0.009936602931205,-0.027439138658316153,1.0
2022-04-26,0.006348999834981,0.0045403328532136,0.005797580441186945,1.0
2022-04-27,-0.0141400285724794,-0.0146594409547286,-0.028960825603343676,1.0
2022-04-28,0.0066235629658479,-0.0005304340013699,0.002811782968023202,1.0
2022-04-29,0.0006335324265271,0.0160750878430847,0.02525944549675363,1.0
2022-05-02,-0.0095879807137017,-0.0159372402139394,-0.03695565238965315,1.0
2022-05-03,0.0010083763369503,0.0078808556912195,0.0060194441415730715,1.0
2022-05-04,0.0037269686471574,0.0025731843934678,0.00458404228460374,1.0
2022-05-06,-0.0099643240326471,-0.0035381465832835,-0.0061722640234419535,2.0
2022-05-10,-0.0205634037127144,-0.0194345893495905,-0.03779508523992303,2.0
2022-05-11,-0.0038666692993566,0.0050104797081298,0.0023105278627999493,1.0
2022-05-12,-0.0087838147105397,-0.00908506361095,-0.015886131940332726,1.0
2022-05-13,0.0078154140380088,0.0010056293493189,-0.0010439303936584654,1.0
2022-05-16,0.0078525601513532,0.0149902274162462,0.02390784770955201,1.0
2022-05-17,0.0026958536957792,-0.0038544563347399,-0.004057564666582247,1.0
2022-05-18,0.0054609374432259,0.0138275218488133,0.020570399314302046,1.0
2022-05-19,-0.0189414963572936,-0.0181433629793801,-0.04031157346543257,1.0
2022-05-20,0.0051844823405042,-0.0024361798853957,-0.006124621002910446,1.0
2022-05-23,0.0046754405796125,-1.845462866136849e-05,0.0004365363104414932,1.0
2022-05-24,-0.0031880356351743,0.0046035965359116,0.01871007995678986,1.0
2022-05-25,0.0060938888349657,-0.0063980927200986,-0.007633776773134482,1.0
2022-05-26,-8.787204412485927e-05,0.0053664310377453,0.008834904007038569,1.0
2022-05-27,0.0108327621034156,0.0118103874018161,0.01998138394687965,1.0
2022-05-30,0.0091961901088275,0.0131349986688265,0.02454914082298898,1.0
2022-06-02,-0.0056442580366253,-0.0069144141679507,-0.01365412824349388,2.0
2022-06-03,0.0077398103041319,0.0107761167517639,0.019043478552421167,1.0
2022-06-07,-0.0042610912057446,-0.0083286290105421,-0.013416722746068643,2.0
2022-06-08,0.0027376277121919,0.0035165905822526,0.009592223238758413,1.0
2022-06-09,-0.0027530722683795,-0.0064321678766335,-0.010872153557139663,1.0
2022-06-10,-0.0110723630582002,-0.0107268694996751,-0.023782886898168987,1.0
2022-06-13,-0.0175895380695975,-0.0129044702774396,-0.028995652096570845,1.0
2022-06-14,-0.0125972939637312,-0.0191322868412253,-0.03796815868765313,1.0
2022-06-15,-0.001187323141588,0.0005095327441554,-0.003013346354166613,1.0
2022-06-16,0.0140068280930218,0.0062887020420586,0.014256338190961726,1.0
2022-06-17,-0.0170065158015033,-0.0186708044395183,-0.03309603878307632,1.0
2022-06-20,0.0036707161567222,0.0003801655625021,-0.0021546667341413306,1.0
2022-06-22,0.0033957715721846,0.0102714150305687,0.025173624723693333,1.0
2022-06-23,0.0021470068725477,-0.002448972306207,-0.0018129753446092245,1.0
2022-06-24,0.0055264780517445,0.0006031507122386,0.0098025662185528,1.0
2022-06-27,0.007014219906466,0.0152195412719487,0.03179386629448655,1.0
2022-06-28,0.0013655864489914,-0.0013110108024564,-0.0038197043828572808,1.0
2022-06-29,-0.014446196864976,-0.0089644840635449,-0.02043285343481205,1.0
2022-06-30,-0.0039612958480416,-0.0048815998906772,-0.000814390026440015,1.0
2022-07-01,0.0044070365638448,-0.0042444828750928,-0.008124300277758567,1.0
2022-07-04,0.0023032934448798,-0.00496115957266,0.010576514869118592,1.0
2022-07-06,-0.0049833552805998,0.001955238306542,0.00188857737683934,1.0
2022-07-07,0.0073996016008823,0.001652218908739,0.0033773394433473936,1.0
2022-07-08,0.0078054254866297,0.0119484638239771,0.014977143468688947,1.0
2022-07-11,0.0029012996231134,0.0007882756922701,-0.0008225836516971841,1.0
2022-07-12,-0.0040124159350769,-0.0068921634311796,-0.0114235785834087,1.0
2022-07-13,0.0028863822734288,-0.0012102607512863,-0.008848929851508869,1.0
2022-07-14,-0.0052392606532174,7.700677770312582e-05,-0.005251687289652196,1.0
2022-07-15,0.0055117505129977,0.0037549245946457,-0.0024284849213771498,1.0
2022-07-18,0.0083655802123527,0.0085945418867628,0.019105080973613298,1.0
2022-07-19,-0.0032543860514682,-0.0022903471055665,-0.008256933075751371,1.0
2022-07-20,0.0148968855767079,0.0142204090472181,0.027019181769385003,1.0
2022-07-21,0.0004440222090886,0.0063734813930369,0.006373161521445958,1.0
2022-07-22,-0.0015730773631198,0.0053040172312918,0.010183194374258298,1.0
2022-07-25,-0.0031297753456051,-0.0067827260661604,-0.009278096561475047,1.0
2022-07-26,-0.0026708610642369,-0.0010211831755279,0.0012149408761985558,1.0
2022-07-27,-0.0001823243706369,-0.0056986814042485,-0.011831009907546819,1.0
2022-07-28,0.0091243076240767,0.0143439554764545,0.025966367817333857,1.0
2022-07-29,0.0074981458397536,0.0049727888119142,0.012542386475471456,1.0
2022-08-01,-0.0030389358237303,0.0044545112295042,0.014578724858715253,1.0
2022-08-02,-0.0005097359567743,0.0001786218192299,-0.002961239956361772,1.0
2022-08-03,-0.0004345178932907,-0.0017009947523912,-0.006597345296781021,1.0
2022-08-04,0.0069024317257746,0.0086891095415329,0.01565949783529086,1.0
2022-08-05,0.0033641139526225,0.0013095884608054,-0.0006755911956809468,1.0
2022-08-08,-0.0038662786110252,-0.0018954614457684,-0.00169015666112049,1.0
2022-08-09,0.000188508557505,-0.0032570084933637,-0.0011609330420851993,1.0
2022-08-10,-0.0038986082932878,-0.0099595195766201,-0.003971002129927292,1.0
2022-08-11,0.0108268472036721,0.012501545897926,0.021003972292843898,1.0
2022-08-12,-0.0016325183414054,-0.0002583532468541,0.0,1.0
2022-08-16,0.0059772414583036,0.0108424223595737,0.021119539330538784,2.0
2022-08-17,0.0012038779266048,-0.0016540001296236,0.0019587438421893033,1.0
2022-08-18,-0.00682301878222,-0.0062502728302486,-0.0070980177423811686,1.0
2022-08-19,0.001064540907486,0.0051401999670866,0.002906412210693654,1.0
2022-08-22,-0.0101537131326776,-0.0080870701667542,-0.013438032679318979,1.0
2022-08-23,-0.0053563213832487,-0.0116896884724045,-0.020822495475209313,1.0
2022-08-24,0.0044510595476581,0.000512078837695,-0.0024192572522898637,1.0
2022-08-25,0.0050420184832447,0.0011433646510864,0.003201181774415529,1.0
2022-08-26,0.0047955736441342,0.0101537572888422,0.014117523988503633,1.0
2022-08-29,-0.0197377581588575,-0.0181148350049478,-0.033849042636585946,1.0
2022-08-30,0.0059005842840949,-0.0053609040553889,-0.006612204712255654,1.0
2022-08-31,-0.007123810726736,-0.0045236139443822,-0.010977854044983193,1.0
2022-09-01,-0.0117513999532072,-0.0036149510718409,-0.007609047598793439,1.0
2022-09-02,0.005004882084594,-0.0030836450979052,0.0031378631887633013,1.0
2022-09-05,0.000273990841775,-0.0043027527447071,-0.010544430280438832,1.0
2022-09-07,-0.0059585013010257,-0.003062008968864,-0.003773150381391921,1.0
2022-09-08,0.0070735711394516,0.0069760379330631,0.017964962734754897,1.0
2022-09-13,0.0143901128106449,0.0158968680609215,0.033159038870439916,3.0
2022-09-14,-0.0241147592680226,-0.0211176690363869,-0.043482480629019826,1.0
2022-09-15,0.0019034792940815,0.003034486092866,0.003815822886568565,1.0
2022-09-16,-0.005941311028293,-0.0055891006694906,-0.011353296799374357,1.0
2022-09-19,0.0024970627161209,-0.001139085670467,-0.011688705054002657,1.0
2022-09-20,0.0076326724313315,0.0026013334474549,0.007754928554071672,1.0
2022-09-21,-0.0068881297046186,-0.0049527918654403,-0.011478552554876176,1.0
2022-09-22,-0.0117203020707347,-0.0055098225335186,-0.017443780763191308,1.0
2022-09-23,-0.000420175896056,-0.0071206477423285,-0.008399833871300055,1.0
2022-09-26,-0.0127510703807314,-0.0060291433862144,-0.016754820675589643,1.0
